643,Acrelândia,AC,Acre
157,Assis Brasil,AC,Acre
105,Brasiléia,AC,Acre
645,Bujari,AC,Acre
647,Capixaba,AC,Acre
107,Cruzeiro do Sul,AC,Acre
651,Epitaciolândia,AC,Acre
113,Feijó,AC,Acre
653,Jordão,AC,Acre
109,Mâncio Lima,AC,Acre
155,Manoel Urbano,AC,Acre
655,Marechal Thaumaturgo,AC,Acre
151,Plácido de Castro,AC,Acre
649,Porto Acre,AC,Acre
657,Porto Walter,AC,Acre
139,Rio Branco,AC,Acre
659,Rodrigues Alves,AC,Acre
661,Santa Rosa do Purus,AC,Acre
145,Sena Madureira,AC,Acre
153,Senador Guiomard,AC,Acre
147,Tarauacá,AC,Acre
149,Xapuri,AC,Acre
2701,Água Branca,AL,Alagoas
2703,Anadia,AL,Alagoas
2705,Arapiraca,AL,Alagoas
2707,Atalaia,AL,Alagoas
2709,Barra de Santo Antônio,AL,Alagoas
2711,Barra de São Miguel,AL,Alagoas
2713,Batalha,AL,Alagoas
2715,Belém,AL,Alagoas
2717,Belo Monte,AL,Alagoas
2719,Boca da Mata,AL,Alagoas
2721,Branquinha,AL,Alagoas
2723,Cacimbinhas,AL,Alagoas
2725,Cajueiro,AL,Alagoas
560,Campestre,AL,Alagoas
2727,Campo Alegre,AL,Alagoas
2729,Campo Grande,AL,Alagoas
2731,Canapi,AL,Alagoas
2733,Capela,AL,Alagoas
2735,Carneiros,AL,Alagoas
2737,Chã Preta,AL,Alagoas
2739,Coité do Nóia,AL,Alagoas
2741,Colônia Leopoldina,AL,Alagoas
2743,Coqueiro Seco,AL,Alagoas
2745,Coruripe,AL,Alagoas
2889,Craíbas,AL,Alagoas
2747,Delmiro Gouveia,AL,Alagoas
2749,Dois Riachos,AL,Alagoas
2643,Estrela de Alagoas,AL,Alagoas
2751,Feira Grande,AL,Alagoas
2753,Feliz Deserto,AL,Alagoas
2755,Flexeiras,AL,Alagoas
2757,Girau do Ponciano,AL,Alagoas
2759,Ibateguara,AL,Alagoas
2761,Igaci,AL,Alagoas
2763,Igreja Nova,AL,Alagoas
2765,Inhapi,AL,Alagoas
2767,Jacaré dos Homens,AL,Alagoas
2769,Jacuípe,AL,Alagoas
2771,Japaratinga,AL,Alagoas
2773,Jaramataia,AL,Alagoas
562,Jequiá da Praia,AL,Alagoas
2775,Joaquim Gomes,AL,Alagoas
2777,Jundiá,AL,Alagoas
2779,Junqueiro,AL,Alagoas
2781,Lagoa da Canoa,AL,Alagoas
2783,Limoeiro de Anadia,AL,Alagoas
2785,Maceió,AL,Alagoas
2787,Major Izidoro,AL,Alagoas
2797,Mar Vermelho,AL,Alagoas
2789,Maragogi,AL,Alagoas
2791,Maravilha,AL,Alagoas
2793,Marechal Deodoro,AL,Alagoas
2795,Maribondo,AL,Alagoas
2799,Mata Grande,AL,Alagoas
2801,Matriz de Camaragibe,AL,Alagoas
2803,Messias,AL,Alagoas
2805,Minador do Negrão,AL,Alagoas
2807,Monteirópolis,AL,Alagoas
2809,Murici,AL,Alagoas
2811,Novo Lino,AL,Alagoas
2813,Olho D'Água das Flores,AL,Alagoas
2815,Olho D'Água do Casado,AL,Alagoas
2817,Olho D'Água Grande,AL,Alagoas
2819,Olivença,AL,Alagoas
2821,Ouro Branco,AL,Alagoas
2823,Palestina,AL,Alagoas
2825,Palmeira dos Índios,AL,Alagoas
2827,Pão de Açúcar,AL,Alagoas
2645,Pariconha,AL,Alagoas
2641,Paripueira,AL,Alagoas
2829,Passo de Camaragibe,AL,Alagoas
2831,Paulo Jacinto,AL,Alagoas
2833,Penedo,AL,Alagoas
2835,Piaçabuçu,AL,Alagoas
2837,Pilar,AL,Alagoas
2839,Pindoba,AL,Alagoas
2841,Piranhas,AL,Alagoas
2843,Poço das Trincheiras,AL,Alagoas
2845,Porto Calvo,AL,Alagoas
2847,Porto de Pedras,AL,Alagoas
2849,Porto Real do Colégio,AL,Alagoas
2851,Quebrangulo,AL,Alagoas
2853,Rio Largo,AL,Alagoas
2855,Roteiro,AL,Alagoas
2857,Santa Luzia do Norte,AL,Alagoas
2859,Santana do Ipanema,AL,Alagoas
2861,Santana do Mundaú,AL,Alagoas
2863,São Brás,AL,Alagoas
2865,São José da Laje,AL,Alagoas
2867,São José da Tapera,AL,Alagoas
2869,São Luís do Quitunde,AL,Alagoas
2871,São Miguel dos Campos,AL,Alagoas
2873,São Miguel dos Milagres,AL,Alagoas
2875,São Sebastião,AL,Alagoas
2877,Satuba,AL,Alagoas
2891,Senador Rui Palmeira,AL,Alagoas
2879,Tanque D'Arca,AL,Alagoas
2881,Taquarana,AL,Alagoas
971,Teotônio Vilela,AL,Alagoas
2883,Traipu,AL,Alagoas
2885,União dos Palmares,AL,Alagoas
2887,Viçosa,AL,Alagoas
601,Amapá,AP,Amapá
603,Calçoene,AP,Amapá
667,Cutias,AP,Amapá
611,Ferreira Gomes,AP,Amapá
669,Itaubal,AP,Amapá
613,Laranjal do Jari,AP,Amapá
605,Macapá,AP,Amapá
607,Mazagão,AP,Amapá
609,Oiapoque,AP,Amapá
663,Pedra Branca do Amapari,AP,Amapá
671,Porto Grande,AP,Amapá
673,Pracuúba,AP,Amapá
615,Santana,AP,Amapá
665,Serra do Navio,AP,Amapá
617,Tartarugalzinho,AP,Amapá
70,Vitória do Jari,AP,Amapá
289,Alvarães,AM,Amazonas
291,Amaturá,AM,Amazonas
293,Anamã,AM,Amazonas
203,Anori,AM,Amazonas
969,Apuí,AM,Amazonas
205,Atalaia do Norte,AM,Amazonas
207,Autazes,AM,Amazonas
209,Barcelos,AM,Amazonas
211,Barreirinha,AM,Amazonas
213,Benjamin Constant,AM,Amazonas
295,Beruri,AM,Amazonas
297,Boa Vista do Ramos,AM,Amazonas
215,Boca do Acre,AM,Amazonas
217,Borba,AM,Amazonas
299,Caapiranga,AM,Amazonas
219,Canutama,AM,Amazonas
221,Carauari,AM,Amazonas
223,Careiro,AM,Amazonas
965,Careiro da Várzea,AM,Amazonas
225,Coari,AM,Amazonas
227,Codajás,AM,Amazonas
229,Eirunepé,AM,Amazonas
231,Envira,AM,Amazonas
233,Fonte Boa,AM,Amazonas
967,Guajará,AM,Amazonas
235,Humaitá,AM,Amazonas
239,Ipixuna,AM,Amazonas
9835,Iranduba,AM,Amazonas
241,Itacoatiara,AM,Amazonas
9837,Itamarati,AM,Amazonas
243,Itapiranga,AM,Amazonas
245,Japurá,AM,Amazonas
247,Juruá,AM,Amazonas
249,Jutaí,AM,Amazonas
251,Lábrea,AM,Amazonas
253,Manacapuru,AM,Amazonas
9839,Manaquiri,AM,Amazonas
255,Manaus,AM,Amazonas
257,Manicoré,AM,Amazonas
259,Maraã,AM,Amazonas
261,Maués,AM,Amazonas
263,Nhamundá,AM,Amazonas
265,Nova Olinda do Norte,AM,Amazonas
201,Novo Airão,AM,Amazonas
267,Novo Aripuanã,AM,Amazonas
269,Parintins,AM,Amazonas
271,Pauini,AM,Amazonas
9841,Presidente Figueiredo,AM,Amazonas
9843,Rio Preto da Eva,AM,Amazonas
237,Santa Isabel do Rio Negro,AM,Amazonas
273,Santo Antônio do Içá,AM,Amazonas
283,São Gabriel da Cachoeira,AM,Amazonas
275,São Paulo de Olivença,AM,Amazonas
9845,São Sebastião do Uatumã,AM,Amazonas
277,Silves,AM,Amazonas
9847,Tabatinga,AM,Amazonas
279,Tapauá,AM,Amazonas
281,Tefé,AM,Amazonas
9851,Tonantins,AM,Amazonas
9849,Uarini,AM,Amazonas
285,Urucará,AM,Amazonas
287,Urucurituba,AM,Amazonas
3301,Abaíra,BA,Bahia
3303,Abaré,BA,Bahia
3305,Acajutiba,BA,Bahia
3253,Adustina,BA,Bahia
3307,Água Fria,BA,Bahia
3311,Aiquara,BA,Bahia
3313,Alagoinhas,BA,Bahia
3315,Alcobaça,BA,Bahia
3317,Almadina,BA,Bahia
3319,Amargosa,BA,Bahia
3321,Amélia Rodrigues,BA,Bahia
3071,América Dourada,BA,Bahia
3323,Anagé,BA,Bahia
3325,Andaraí,BA,Bahia
3255,Andorinha,BA,Bahia
3327,Angical,BA,Bahia
3329,Anguera,BA,Bahia
3331,Antas,BA,Bahia
3333,Antônio Cardoso,BA,Bahia
3335,Antônio Gonçalves,BA,Bahia
3337,Aporá,BA,Bahia
3257,Apuarema,BA,Bahia
3259,Araças,BA,Bahia
3339,Aracatu,BA,Bahia
3341,Araci,BA,Bahia
3343,Aramari,BA,Bahia
3073,Arataca,BA,Bahia
3345,Aratuípe,BA,Bahia
3347,Aurelino Leal,BA,Bahia
3349,Baianópolis,BA,Bahia
3351,Baixa Grande,BA,Bahia
3261,Banzaê,BA,Bahia
3353,Barra,BA,Bahia
3355,Barra da Estiva,BA,Bahia
3357,Barra do Choça,BA,Bahia
3359,Barra do Mendes,BA,Bahia
3361,Barra do Rocha,BA,Bahia
3363,Barreiras,BA,Bahia
3075,Barro Alto,BA,Bahia
3365,Barro Preto,BA,Bahia
1110,Barrocas,BA,Bahia
3367,Belmonte,BA,Bahia
3369,Belo Campo,BA,Bahia
3371,Biritinga,BA,Bahia
3373,Boa Nova,BA,Bahia
3375,Boa Vista do Tupim,BA,Bahia
3377,Bom Jesus da Lapa,BA,Bahia
3263,Bom Jesus da Serra,BA,Bahia
3379,Boninal,BA,Bahia
3265,Bonito,BA,Bahia
3381,Boquira,BA,Bahia
3383,Botuporã,BA,Bahia
3385,Brejões,BA,Bahia
3387,Brejolândia,BA,Bahia
3389,Brotas de Macaúbas,BA,Bahia
3391,Brumado,BA,Bahia
3393,Buerarema,BA,Bahia
3079,Buritirama,BA,Bahia
3395,Caatiba,BA,Bahia
3267,Cabaceiras do Paraguaçu,BA,Bahia
3397,Cachoeira,BA,Bahia
3399,Caculé,BA,Bahia
3401,Caém,BA,Bahia
3269,Caetanos,BA,Bahia
3403,Caetité,BA,Bahia
3405,Cafarnaum,BA,Bahia
3407,Cairu,BA,Bahia
3409,Caldeirão Grande,BA,Bahia
3411,Camacan,BA,Bahia
3413,Camaçari,BA,Bahia
3415,Camamu,BA,Bahia
3417,Campo Alegre de Lourdes,BA,Bahia
3419,Campo Formoso,BA,Bahia
3421,Canápolis,BA,Bahia
3423,Canarana,BA,Bahia
3425,Canavieiras,BA,Bahia
3427,Candeal,BA,Bahia
3429,Candeias,BA,Bahia
3431,Candiba,BA,Bahia
3433,Cândido Sales,BA,Bahia
3435,Cansanção,BA,Bahia
3085,Canudos,BA,Bahia
3081,Capela do Alto Alegre,BA,Bahia
3083,Capim Grosso,BA,Bahia
3271,Caraíbas,BA,Bahia
3437,Caravelas,BA,Bahia
3439,Cardeal da Silva,BA,Bahia
3441,Carinhanha,BA,Bahia
3443,Casa Nova,BA,Bahia
3445,Castro Alves,BA,Bahia
3447,Catolândia,BA,Bahia
3449,Catu,BA,Bahia
3273,Caturama,BA,Bahia
3451,Central,BA,Bahia
3453,Chorrochó,BA,Bahia
3455,Cícero Dantas,BA,Bahia
3457,Cipó,BA,Bahia
3459,Coaraci,BA,Bahia
3461,Cocos,BA,Bahia
3463,Conceição da Feira,BA,Bahia
3465,Conceição do Almeida,BA,Bahia
3467,Conceição do Coité,BA,Bahia
3469,Conceição do Jacuípe,BA,Bahia
3471,Conde,BA,Bahia
3473,Condeúba,BA,Bahia
3475,Contendas do Sincorá,BA,Bahia
3477,Coração de Maria,BA,Bahia
3479,Cordeiros,BA,Bahia
3481,Coribe,BA,Bahia
3483,Coronel João Sá,BA,Bahia
3485,Correntina,BA,Bahia
3487,Cotegipe,BA,Bahia
3489,Cravolândia,BA,Bahia
3491,Crisópolis,BA,Bahia
3493,Cristópolis,BA,Bahia
3495,Cruz das Almas,BA,Bahia
3497,Curaçá,BA,Bahia
3499,Dário Meira,BA,Bahia
3087,Dias D'Ávila,BA,Bahia
3501,Dom Basílio,BA,Bahia
3503,Dom Macedo Costa,BA,Bahia
3505,Elísio Medrado,BA,Bahia
3507,Encruzilhada,BA,Bahia
3509,Entre Rios,BA,Bahia
3309,Érico Cardoso,BA,Bahia
3511,Esplanada,BA,Bahia
3513,Euclides da Cunha,BA,Bahia
3117,Eunápolis,BA,Bahia
3089,Fátima,BA,Bahia
3275,Feira da Mata,BA,Bahia
3515,Feira de Santana,BA,Bahia
3091,Filadélfia,BA,Bahia
3517,Firmino Alves,BA,Bahia
3519,Floresta Azul,BA,Bahia
3521,Formosa do Rio Preto,BA,Bahia
3523,Gandu,BA,Bahia
3093,Gavião,BA,Bahia
3525,Gentio do Ouro,BA,Bahia
3527,Glória,BA,Bahia
3529,Gongogi,BA,Bahia
3531,Governador Mangabeira,BA,Bahia
3095,Guajeru,BA,Bahia
3533,Guanambi,BA,Bahia
3535,Guaratinga,BA,Bahia
3097,Heliópolis,BA,Bahia
3537,Iaçu,BA,Bahia
3539,Ibiassucê,BA,Bahia
3541,Ibicaraí,BA,Bahia
3543,Ibicoara,BA,Bahia
3545,Ibicuí,BA,Bahia
3547,Ibipeba,BA,Bahia
3551,Ibipitanga,BA,Bahia
3553,Ibiquera,BA,Bahia
3555,Ibirapitanga,BA,Bahia
3557,Ibirapuã,BA,Bahia
3559,Ibirataia,BA,Bahia
3561,Ibitiara,BA,Bahia
3563,Ibititá,BA,Bahia
3565,Ibotirama,BA,Bahia
3567,Ichu,BA,Bahia
3569,Igaporã,BA,Bahia
3277,Igrapiúna,BA,Bahia
3571,Iguaí,BA,Bahia
3573,Ilhéus,BA,Bahia
3575,Inhambupe,BA,Bahia
3577,Ipecaetá,BA,Bahia
3579,Ipiaú,BA,Bahia
3581,Ipirá,BA,Bahia
3583,Ipupiara,BA,Bahia
3585,Irajuba,BA,Bahia
3587,Iramaia,BA,Bahia
3589,Iraquara,BA,Bahia
3591,Irará,BA,Bahia
3593,Irecê,BA,Bahia
3279,Itabela,BA,Bahia
3595,Itaberaba,BA,Bahia
3597,Itabuna,BA,Bahia
3599,Itacaré,BA,Bahia
3601,Itaeté,BA,Bahia
3603,Itagi,BA,Bahia
3605,Itagibá,BA,Bahia
3607,Itagimirim,BA,Bahia
3281,Itaguaçu da Bahia,BA,Bahia
3609,Itaju do Colônia,BA,Bahia
3611,Itajuípe,BA,Bahia
3613,Itamaraju,BA,Bahia
3615,Itamari,BA,Bahia
3617,Itambé,BA,Bahia
3619,Itanagra,BA,Bahia
3621,Itanhém,BA,Bahia
3623,Itaparica,BA,Bahia
3625,Itapé,BA,Bahia
3627,Itapebi,BA,Bahia
3629,Itapetinga,BA,Bahia
3631,Itapicuru,BA,Bahia
3633,Itapitanga,BA,Bahia
3635,Itaquara,BA,Bahia
3637,Itarantim,BA,Bahia
3283,Itatim,BA,Bahia
3639,Itiruçu,BA,Bahia
3641,Itiúba,BA,Bahia
3643,Itororó,BA,Bahia
3645,Ituaçu,BA,Bahia
3647,Ituberá,BA,Bahia
3285,Iuiú,BA,Bahia
9859,Jaborandi,BA,Bahia
3649,Jacaraci,BA,Bahia
3651,Jacobina,BA,Bahia
3653,Jaguaquara,BA,Bahia
3655,Jaguarari,BA,Bahia
3657,Jaguaripe,BA,Bahia
3659,Jandaíra,BA,Bahia
3661,Jequié,BA,Bahia
3663,Jeremoabo,BA,Bahia
3665,Jiquiriçá,BA,Bahia
3667,Jitaúna,BA,Bahia
3099,João Dourado,BA,Bahia
3669,Juazeiro,BA,Bahia
3287,Jucuruçu,BA,Bahia
3671,Jussara,BA,Bahia
3069,Jussari,BA,Bahia
3673,Jussiape,BA,Bahia
3675,Lafaiete Coutinho,BA,Bahia
3289,Lagoa Real,BA,Bahia
3677,Laje,BA,Bahia
3679,Lajedão,BA,Bahia
3681,Lajedinho,BA,Bahia
3291,Lajedo do Tabocal,BA,Bahia
3683,Lamarão,BA,Bahia
3973,Lapão,BA,Bahia
3685,Lauro de Freitas,BA,Bahia
3687,Lençóis,BA,Bahia
3689,Licínio de Almeida,BA,Bahia
3691,Livramento do Brumado,BA,Bahia
1112,Luís Eduardo Magalhães,BA,Bahia
3693,Macajuba,BA,Bahia
3695,Macarani,BA,Bahia
3697,Macaúbas,BA,Bahia
3699,Macururé,BA,Bahia
3293,Madre de Deus,BA,Bahia
3975,Maetinga,BA,Bahia
3701,Maiquinique,BA,Bahia
3703,Mairi,BA,Bahia
3705,Malhada,BA,Bahia
3707,Malhada de Pedras,BA,Bahia
3709,Manoel Vitorino,BA,Bahia
3977,Mansidão,BA,Bahia
3711,Maracás,BA,Bahia
3713,Maragogipe,BA,Bahia
3715,Maraú,BA,Bahia
3717,Marcionílio Souza,BA,Bahia
3719,Mascote,BA,Bahia
3721,Mata de São João,BA,Bahia
3295,Matina,BA,Bahia
3723,Medeiros Neto,BA,Bahia
3725,Miguel Calmon,BA,Bahia
3727,Milagres,BA,Bahia
3729,Mirangaba,BA,Bahia
3297,Mirante,BA,Bahia
3731,Monte Santo,BA,Bahia
3733,Morpará,BA,Bahia
3735,Morro do Chapéu,BA,Bahia
3737,Mortugaba,BA,Bahia
3739,Mucugê,BA,Bahia
3741,Mucuri,BA,Bahia
3299,Mulungu do Morro,BA,Bahia
3743,Mundo Novo,BA,Bahia
3745,Muniz Ferreira,BA,Bahia
3005,Muquém de São Francisco,BA,Bahia
3747,Muritiba,BA,Bahia
3749,Mutuípe,BA,Bahia
3751,Nazaré,BA,Bahia
3753,Nilo Peçanha,BA,Bahia
3979,Nordestina,BA,Bahia
3755,Nova Canaã,BA,Bahia
3007,Nova Fátima,BA,Bahia
3009,Nova Ibiá,BA,Bahia
3757,Nova Itarana,BA,Bahia
3011,Nova Redenção,BA,Bahia
3759,Nova Soure,BA,Bahia
3761,Nova Viçosa,BA,Bahia
3013,Novo Horizonte,BA,Bahia
3015,Novo Triunfo,BA,Bahia
3763,Olindina,BA,Bahia
3765,Oliveira dos Brejinhos,BA,Bahia
3767,Ouriçangas,BA,Bahia
3017,Ourolândia,BA,Bahia
3769,Palmas de Monte Alto,BA,Bahia
3771,Palmeiras,BA,Bahia
3773,Paramirim,BA,Bahia
3775,Paratinga,BA,Bahia
3777,Paripiranga,BA,Bahia
3779,Pau Brasil,BA,Bahia
3781,Paulo Afonso,BA,Bahia
3981,Pé de Serra,BA,Bahia
3783,Pedrão,BA,Bahia
3785,Pedro Alexandre,BA,Bahia
3787,Piatã,BA,Bahia
3789,Pilão Arcado,BA,Bahia
3791,Pindaí,BA,Bahia
3793,Pindobaçu,BA,Bahia
3983,Pintadas,BA,Bahia
3019,Piraí do Norte,BA,Bahia
3795,Piripá,BA,Bahia
3797,Piritiba,BA,Bahia
3799,Planaltino,BA,Bahia
3801,Planalto,BA,Bahia
3803,Poções,BA,Bahia
3805,Pojuca,BA,Bahia
3021,Ponto Novo,BA,Bahia
3807,Porto Seguro,BA,Bahia
3809,Potiraguá,BA,Bahia
3811,Prado,BA,Bahia
3813,Presidente Dutra,BA,Bahia
3815,Presidente Jânio Quadros,BA,Bahia
3023,Presidente Tancredo Neves,BA,Bahia
3817,Queimadas,BA,Bahia
3819,Quijingue,BA,Bahia
3025,Quixabeira,BA,Bahia
3985,Rafael Jambeiro,BA,Bahia
3821,Remanso,BA,Bahia
3823,Retirolândia,BA,Bahia
3825,Riachão das Neves,BA,Bahia
3827,Riachão do Jacuípe,BA,Bahia
3829,Riacho de Santana,BA,Bahia
3831,Ribeira do Amparo,BA,Bahia
3833,Ribeira do Pombal,BA,Bahia
3027,Ribeirão do Largo,BA,Bahia
3835,Rio de Contas,BA,Bahia
3837,Rio do Antônio,BA,Bahia
3839,Rio do Pires,BA,Bahia
3841,Rio Real,BA,Bahia
3843,Rodelas,BA,Bahia
3845,Ruy Barbosa,BA,Bahia
3847,Salinas da Margarida,BA,Bahia
3849,Salvador,BA,Bahia
3851,Santa Bárbara,BA,Bahia
3853,Santa Brígida,BA,Bahia
3855,Santa Cruz Cabrália,BA,Bahia
3857,Santa Cruz da Vitória,BA,Bahia
3859,Santa Inês,BA,Bahia
3987,Santa Luzia,BA,Bahia
3863,Santa Maria da Vitória,BA,Bahia
3549,Santa Rita de Cássia,BA,Bahia
3869,Santa Teresinha,BA,Bahia
3861,Santaluz,BA,Bahia
3865,Santana,BA,Bahia
3867,Santanópolis,BA,Bahia
3871,Santo Amaro,BA,Bahia
3873,Santo Antônio de Jesus,BA,Bahia
3875,Santo Estêvão,BA,Bahia
3877,São Desidério,BA,Bahia
3029,São Domingos,BA,Bahia
3881,São Felipe,BA,Bahia
3879,São Félix,BA,Bahia
3031,São Félix do Coribe,BA,Bahia
3883,São Francisco do Conde,BA,Bahia
3989,São Gabriel,BA,Bahia
3885,São Gonçalo dos Campos,BA,Bahia
3035,São José da Vitória,BA,Bahia
3033,São José do Jacuípe,BA,Bahia
3887,São Miguel das Matas,BA,Bahia
3889,São Sebastião do Passé,BA,Bahia
3891,Sapeaçu,BA,Bahia
3893,Sátiro Dias,BA,Bahia
3037,Saubara,BA,Bahia
3895,Saúde,BA,Bahia
3897,Seabra,BA,Bahia
3899,Sebastião Laranjeiras,BA,Bahia
3901,Senhor do Bonfim,BA,Bahia
3903,Sento Sé,BA,Bahia
3039,Serra do Ramalho,BA,Bahia
3905,Serra Dourada,BA,Bahia
3907,Serra Preta,BA,Bahia
3909,Serrinha,BA,Bahia
3911,Serrolândia,BA,Bahia
3913,Simões Filho,BA,Bahia
3041,Sítio do Mato,BA,Bahia
3043,Sítio do Quinto,BA,Bahia
3045,Sobradinho,BA,Bahia
3915,Souto Soares,BA,Bahia
3917,Tabocas do Brejo Velho,BA,Bahia
3919,Tanhaçu,BA,Bahia
3991,Tanque Novo,BA,Bahia
3921,Tanquinho,BA,Bahia
3923,Taperoá,BA,Bahia
3925,Tapiramutá,BA,Bahia
3993,Teixeira de Freitas,BA,Bahia
3927,Teodoro Sampaio,BA,Bahia
3929,Teofilândia,BA,Bahia
3931,Teolândia,BA,Bahia
3933,Terra Nova,BA,Bahia
3935,Tremedal,BA,Bahia
3937,Tucano,BA,Bahia
3939,Uauá,BA,Bahia
3941,Ubaíra,BA,Bahia
3943,Ubaitaba,BA,Bahia
3945,Ubatã,BA,Bahia
3947,Uibaí,BA,Bahia
3047,Umburanas,BA,Bahia
3949,Una,BA,Bahia
3951,Urandi,BA,Bahia
3953,Uruçuca,BA,Bahia
3955,Utinga,BA,Bahia
3957,Valença,BA,Bahia
3959,Valente,BA,Bahia
3997,Várzea da Roça,BA,Bahia
3961,Várzea do Poço,BA,Bahia
3995,Várzea Nova,BA,Bahia
3049,Varzedo,BA,Bahia
3963,Vera Cruz,BA,Bahia
3051,Vereda,BA,Bahia
3965,Vitória da Conquista,BA,Bahia
3967,Wagner,BA,Bahia
3999,Wanderley,BA,Bahia
3969,Wenceslau Guimarães,BA,Bahia
3971,Xique-Xique,BA,Bahia
1301,Abaiara,CE,Ceará
1231,Acarapé,CE,Ceará
1303,Acaraú,CE,Ceará
1305,Acopiara,CE,Ceará
1307,Aiuaba,CE,Ceará
1309,Alcântaras,CE,Ceará
1311,Altaneira,CE,Ceará
1313,Alto Santo,CE,Ceará
1587,Amontada,CE,Ceará
1315,Antonina do Norte,CE,Ceará
1317,Apuiarés,CE,Ceará
1319,Aquiraz,CE,Ceará
1321,Aracati,CE,Ceará
1323,Aracoiaba,CE,Ceará
989,Ararendá,CE,Ceará
1325,Araripe,CE,Ceará
1327,Aratuba,CE,Ceará
1329,Arneiroz,CE,Ceará
1331,Assaré,CE,Ceará
1333,Aurora,CE,Ceará
1335,Baixio,CE,Ceará
1233,Banabuiú,CE,Ceará
1337,Barbalha,CE,Ceará
1235,Barreira,CE,Ceará
1339,Barro,CE,Ceará
1237,Barroquinha,CE,Ceará
1341,Baturité,CE,Ceará
1343,Beberibe,CE,Ceará
1345,Bela Cruz,CE,Ceará
1347,Boa Viagem,CE,Ceará
1349,Brejo Santo,CE,Ceará
1351,Camocim,CE,Ceará
1353,Campos Sales,CE,Ceará
1355,Canindé,CE,Ceará
1357,Capistrano,CE,Ceará
1359,Caridade,CE,Ceará
1361,Cariré,CE,Ceará
1363,Caririaçu,CE,Ceará
1365,Cariús,CE,Ceará
1367,Carnaubal,CE,Ceará
1369,Cascavel,CE,Ceará
1371,Catarina,CE,Ceará
983,Catunda,CE,Ceará
1373,Caucaia,CE,Ceará
1375,Cedro,CE,Ceará
1377,Chaval,CE,Ceará
993,Choró,CE,Ceará
1239,Chorozinho,CE,Ceará
1381,Coreaú,CE,Ceará
1383,Crateús,CE,Ceará
1385,Crato,CE,Ceará
1241,Croatá,CE,Ceará
1589,Cruz,CE,Ceará
1243,Deputado Irapuan Pinheiro,CE,Ceará
1245,Ererê,CE,Ceará
1247,Eusébio,CE,Ceará
1387,Farias Brito,CE,Ceará
1591,Forquilha,CE,Ceará
1389,Fortaleza,CE,Ceará
987,Fortim,CE,Ceará
1391,Frecheirinha,CE,Ceará
1393,General Sampaio,CE,Ceará
1249,Graça,CE,Ceará
1395,Granja,CE,Ceará
1397,Granjeiro,CE,Ceará
1399,Groaíras,CE,Ceará
1251,Guaiúba,CE,Ceará
1401,Guaraciaba do Norte,CE,Ceará
1403,Guaramiranga,CE,Ceará
1405,Hidrolândia,CE,Ceará
1253,Horizonte,CE,Ceará
1255,Ibaretama,CE,Ceará
1407,Ibiapina,CE,Ceará
1257,Ibicuitinga,CE,Ceará
1593,Icapuí,CE,Ceará
1409,Icó,CE,Ceará
1411,Iguatu,CE,Ceará
1413,Independência,CE,Ceará
1259,Ipaporanga,CE,Ceará
1415,Ipaumirim,CE,Ceará
1417,Ipu,CE,Ceará
1419,Ipueiras,CE,Ceará
1421,Iracema,CE,Ceará
1423,Irauçuba,CE,Ceará
1425,Itaiçaba,CE,Ceará
991,Itaitinga,CE,Ceará
1427,Itapagé,CE,Ceará
1429,Itapipoca,CE,Ceará
1431,Itapiúna,CE,Ceará
1595,Itarema,CE,Ceará
1433,Itatira,CE,Ceará
1435,Jaguaretama,CE,Ceará
1437,Jaguaribara,CE,Ceará
1439,Jaguaribe,CE,Ceará
1441,Jaguaruana,CE,Ceará
1443,Jardim,CE,Ceará
1445,Jati,CE,Ceará
985,Jijoca de Jericoacoara,CE,Ceará
1447,Juazeiro do Norte,CE,Ceará
1449,Jucás,CE,Ceará
1451,Lavras da Mangabeira,CE,Ceará
1453,Limoeiro do Norte,CE,Ceará
1261,Madalena,CE,Ceará
1585,Maracanaú,CE,Ceará
1455,Maranguape,CE,Ceará
1457,Marco,CE,Ceará
1459,Martinópole,CE,Ceará
1461,Massapê,CE,Ceará
1463,Mauriti,CE,Ceará
1465,Meruoca,CE,Ceará
1467,Milagres,CE,Ceará
1597,Milhã,CE,Ceará
1263,Miraíma,CE,Ceará
1469,Missão Velha,CE,Ceará
1471,Mombaça,CE,Ceará
1473,Monsenhor Tabosa,CE,Ceará
1475,Morada Nova,CE,Ceará
1477,Moraújo,CE,Ceará
1479,Morrinhos,CE,Ceará
1481,Mucambo,CE,Ceará
1483,Mulungu,CE,Ceará
1485,Nova Olinda,CE,Ceará
1487,Nova Russas,CE,Ceará
1489,Novo Oriente,CE,Ceará
1265,Ocara,CE,Ceará
1491,Orós,CE,Ceará
1493,Pacajus,CE,Ceará
1495,Pacatuba,CE,Ceará
1497,Pacoti,CE,Ceará
1499,Pacujá,CE,Ceará
1501,Palhano,CE,Ceará
1503,Palmácia,CE,Ceará
1505,Paracuru,CE,Ceará
1599,Paraipaba,CE,Ceará
1507,Parambu,CE,Ceará
1509,Paramoti,CE,Ceará
1511,Pedra Branca,CE,Ceará
1513,Penaforte,CE,Ceará
1515,Pentecoste,CE,Ceará
1517,Pereiro,CE,Ceará
1267,Pindoretama,CE,Ceará
1519,Piquet Carneiro,CE,Ceará
1269,Pires Ferreira,CE,Ceará
1521,Poranga,CE,Ceará
1523,Porteiras,CE,Ceará
1525,Potengi,CE,Ceará
1271,Potiretama,CE,Ceará
